Wallet Address,Boosted Score,Unboosted Score,Boost Percentage
0x2a73543f2adaf1044b86389872e3c98ef3ccdb75,660,623,5.94
0x5564fa1d6f81af96211c363cef314a33463c921f,483,456,5.92
0xeca952bf7d4eaaeea84265dc620a10df4500352b,1145,1081,5.92
0xa7cc2e956d269d4bcd4d52711c498727b7597a0a,609,575,5.91
0x177f4b84dd12dc098e6910a93692f6ef5494d1ff,933,881,5.9
0xac9bcf589f631bbbdceca51742ef768eadc49703,503,475,5.89
0x001786890999dbf318bc9bbe4c27239b2459a0ee,648,612,5.88
0x063072eab2874768c41a9ac66c11be2c35295417,108,102,5.88
0x4dc0e2040bca9faccf5333e2cc765301f11f2a7b,1014,958,5.85
0x9c4ceeab258793e6145acde09ca311b565b824f1,2490,2353,5.82
0xd675807243c4c679e5c7c9f47e6493b3d6a4bcfb,1109,1048,5.82
0xb7b7942525343739674223061e437fff87399312,164,155,5.81
0x364c8b53b67363d6cb0d22095ec0d4a2bec52dda,110,104,5.77
0x7691f281becf940d8ac73a9a39d86959ea96b475,1762,1666,5.76
0x6a952452c6b71d60fa47cb8e5adeffa204473df7,937,886,5.76
0x415b8dc41fa16dbc13302331b8e808fbe2159788,92,87,5.75
0x3218686ed9931f11def156156a7d05aab1a8f5a6,1713,1620,5.74
0x7695205c2cda7aa76afbc6fae5093306b931377c,981,928,5.71
0x844b86967cbc826dfea95853ccd204f9001f11ad,1055,998,5.71
0x72716e00633b1c656eb6718d82300f320d75969b,111,105,5.71
0xdba68b5ef54804c3e136257cba250a2ec41f8647,167,158,5.7
0x920be929adf29b9be8eff0fd2d6d2eba2dceac17,1078,1020,5.69
0x8ed0dba9bd9a45f026451dd44ccdf13daaa86de1,2253,2132,5.68
0x770b35f11435e4ce4956d71c50fa7e0643342fc8,876,829,5.67
0xa1048201bef254132b4aa9484a7c30a5c1f69843,1285,1216,5.67
0xab511c6bffefab68cd8fdd1e8b21baca36a333d3,149,141,5.67
0x8978849fc3b2e46b2940f9cbb8f67930db68e704,244,231,5.63
0xc2151b3ce196c41a3d204ad87523d9391e3a0f13,2977,2820,5.57
0x9ce34d9c015c4b0957d6c252ed5dd59cbc402392,133,126,5.56
0x9d68e3379fe565aa858b67baefba0158622c9fb9,2466,2337,5.52
0x447ba3dc3a8fb4b810d81c640337d715e06a9dd9,1244,1179,5.51
0xc2e6c907870feee44d3959d148bd1278a7103a18,134,127,5.51
0x0b2dab555071a82080a731d2c47df1a0d12f0d65,460,436,5.5
0x3058a0d5e8e1a7b15dbf13eb3d411ee3efea70d9,1288,1221,5.49
0x3b940c6fb7aaa4c1bd34c63e0e4a6ae418e8f38e,2432,2306,5.46
0x1b0b8b70657e41bd136e1ef5ed61a25c5abb5316,1219,1156,5.45
0x55d06a11ae61459ecd3c6c58a9b1976ba14522b2,754,715,5.45
0x8ab913a71a9f181c4dfd051a52a9ec91dce41855,97,92,5.43
0x45aca5e2e5dacc0ce4576655f19e9992deebdfc5,900,854,5.39
0x6f16e88a941e742aa2a50e454e3cec70627e4343,1449,1375,5.38
0xbfbe75a2467adb9248b3f79f83469b7006efa16f,59,56,5.36
0x1e1e7971e6a6a766628c3be3d255512d84b25961,2039,1936,5.32
0x353ebe15d25b824c4b69e875ce4834b4906b5ec0,576,547,5.3
0xddc925b2f2c6fcbeefb73ccf17bf112d37f44405,437,415,5.3
0x16bb37c97b28a71303493b033ae39713b577cd36,1778,1689,5.27
0x69b5e14ac426a8f8c5d9f256e6d576d71c770745,120,114,5.26
0x339399b830383c94f76343cba6d2465bbdeff4e4,982,933,5.25
0xb43d4ba97a3afd470b16203f81a1cd05964032e1,2768,2630,5.25
0xe13996262ac240a586fd6945acfa6be50735ffff,663,630,5.24
0xd488768bdc3e4ca40c15051c509392243d1b14a4,2295,2181,5.23
0x240347542687477f5d72a1d1d2ff26bbab7a4709,845,803,5.23
0x8343d491372e9631b6741df702d47ce8c2aae41b,987,938,5.22
0x414ae75fc968d90fa82f0402a55603d1b5186c37,1276,1213,5.19
0x2f69c34c4b91db3b0a3aeec2b84a383067a2c354,1338,1272,5.19
0x66a9fd6f50fbc50774d7c635f9631b3adc554869,851,809,5.19
0x4a57583c38e84a27c4a397d49dc7cdc8cfffec92,1611,1532,5.16
0x882a7e25f96b30e8b7e2daf6e463fce6bdad4197,713,678,5.16
0xd346c483d6796f661f12e7e0738485b586b5f451,960,913,5.15
0x3b2b39dd790765f2468a05152d4ca4582776c8d3,961,914,5.14
0x108e3b5cf2d1c9121b37602d22adfaea38f890ab,1148,1092,5.13
0xfbb5e1c52083ab4e45ab60d5565e8dabccb86bf4,82,78,5.13
0x1ffb8f948777a3f3701f72184bb9b9ddc6312bc6,1216,1157,5.1
0x0a6fb55d357e60b1c97c6385f926a469e62f16ac,1402,1334,5.1
0x3660f03882ff584b1d97d8a7aded8163db5de610,1053,1002,5.09
0x74db22f8c148d56a2adb7da85e667526cae322c6,600,571,5.08
0x2768391866ec186584cb94f21c28dbef1b8154d7,975,928,5.06
0x330a21a4f5f68f56afedc64edae40f04b139bb34,1731,1648,5.04
0x230fcac06ae171309ea2e0d826cb021a0f786b81,2391,2277,5.01
0x7ced4081c4cde7ac4bfd71c67a682665a979cd65,1596,1520,5
0xf57d86f6bfcc76aa2c7f62616b2436c60ad397e2,2900,2762,5
0x89465e5552bfda9b8482e582ed497aa02aa8ceb7,1533,1460,5
0x4761482ff80f9add6b6ca025f5cc268f440e4db1,882,840,5
0x5735107bb51c68df672c04ad74e5a38d60728a2c,924,880,5
0x26e1ef27874b3ae982c3e35a4d79ce442f500489,651,620,5
0x45738bf68adabbf77116bc44d6d71b4c3bd97804,336,320,5
0x112a2b3126a7ca385c93809f8951e8707894deef,1575,1500,5
0xaf686892a786657739e6b928c0770767a4d23e97,903,860,5
0xb5552991ce7e8bf11cc93285764d355bdbbdcf4e,1219,1161,5
0x2db229945a4989fd774241df6c50eb0931ab3b59,294,280,5
0x38b5ede567eb45c078ae4bcd169b7d1d78420afc,651,620,5
0xfbefd5dee88f2a6367ad723afb4686a9b717e6d7,651,620,5
0x6c0029b25a9ce374aa410b0076af36137f89427c,1029,980,5
0x7d9e9799f028c6c53833c518024aa11673a3ebc4,630,600,5
0x569eb65db36ceae813c11929528b0bbf0f81081f,294,280,5
0xa30ba688b4cd742fec73d4691eff933e6b837bbe,357,340,5
0xb6ece5b5af5b12f868d1835a640943ee20f9bad4,651,620,5
0x7b01429e5ade22c5b4002f0da287717e8ad05375,1239,1180,5
0x237084ef37b08dd916376dea1453e48d395836fd,1512,1440,5
0x863124b7c90e261ecd527c798fc6c8150a9b336b,1198,1141,5
0xf065969b2fe1465e06ce8d768ffabd541d10842d,924,880,5
0x52b6b296165ea6af522fb4a6801ccc11ad91f3be,2143,2041,5
0x96cfc952e0a0630807db61dfa16622380289dabf,63,60,5
0x027e94ca2afdd5a90731526eb20b017734929fd9,756,720,5
0xbbdf4fc59c31b00b98d47340a5a4b3d32484ddfd,84,80,5
0x0b19099a86f403fc7903b55c8ced79980968fa39,63,60,5
0x7e5161ebbb67e6d47d23f0c88bc2552d1f76b478,1261,1201,5
0xe54acda2d477f8d08dc3a7fec1fe29e8f0ba5100,147,140,5
0x5c2a6afac6f318d41e6618177324af824a3f8c9a,147,140,5
0xb52bfe1235de64dfc0790e994749d30242a3e830,84,80,5
0x91847c4905dc0cc4e08759e33f10033eb0c63a35,315,300,5
0x88e594478bc05fef9016b013c680d311b74ae802,63,60,5
0x2747666cb0d4c0c4284f11e28439918d66e727c0,84,80,5
0x2646dea414c55dbc60206e89c18c690444e26889,63,60,5
0xdec5c5b2881c97df0a2016656327238807ace776,63,60,5
0x5f31a3cfd8c37e5875a031bc0720497b7fc51127,6185,5891,4.99
0x9f2880427f86a15daedc4c6f3185e8affe2ba761,716,682,4.99
0xf33b07cde21223792caa2a15a17153ee78b4c4f9,1535,1462,4.99
0x007ceb817b137bd7cde25dd510e16b72c23b3bfa,1642,1564,4.99
0x8faba3912951e0cc0abee1f7d4115405f9bb3109,1325,1262,4.99
0x3647d1ad6b8d505de32a8f23b624c6d0f306fa15,1914,1823,4.99
0xb84f1d211ee53991737046936b4ba02cc6cab492,1493,1422,4.99
0xe4d2124efad97cf593f8e175d58b1fbc80d39ef4,2292,2183,4.99
0x09bfadf09df1ad5fcd34df998a5bcda312de1805,1472,1402,4.99
0x3d7f2165d3d54eaf9f6af52fd8d91669d4e02ebc,968,922,4.99
0xeb07d4791db93a5da813c2b8b0fe8d25675529aa,610,581,4.99
0x3093ff938172064f2385b119271cb9131c616e57,2313,2203,4.99
0x1d464ad6cb73cd749f4a0851805bacad531e770d,631,601,4.99
0x14aa416a8694c2abd6b9a614c039d8ef463d3ab0,925,881,4.99
0x468528631e02de592098f07e11dfa2ab3d61df43,589,561,4.99
0x0e16360689104343c80a9d87beab789b63bf9633,1030,981,4.99
0xd75305c70257b1a78641ff42e0ea15b10054de0a,631,601,4.99
0x2d3e0354dac8741dbf2346fa76b557e5cd483ea9,716,682,4.99
0x274511c27f659187d5c01cae69af0361e9f388c3,1977,1883,4.99
0x3096cebcec9e842db9fb19551099eb5e694701cf,926,882,4.99
0x78834b429d868108d8f9b4db9b0348ef2bc23257,926,882,4.99
0x71c4cedbc30087a221bb96cfb5a61033e1b0a3a6,947,902,4.99
0x32cfdd9855cc1a56150b1fd9cc867fead63b9f4a,947,902,4.99
0xc6214a018379f699aa206c94d42d7dfd161fc537,1493,1422,4.99
0x49257ec4037fdbd8c3ebe122776af24d884f32ee,862,821,4.99
0x929f3fa0d4ee0f0b43bdab7be940d2b82d1d0cac,1852,1764,4.99
0x76ef4abee257674385234d5fbe251b42988173cc,633,603,4.98
0x021c26e07a6e2cba2c3eaf1c7e8cd7708bdf454e,886,844,4.98
0xbbd43dbee9078ac435e0b93ae1700989d68d107f,2296,2187,4.98
0xfd76b7653acf39feae6d367195de3fd327725999,907,864,4.98
0x34b5f08aef6445ca18ed164ad2b1adb2661823bc,1917,1826,4.98
0x6eb5f7c3aa91e974be11f23cabd3532458070cb9,2194,2090,4.98
0x68e254134e37df7b2f078994cfccb305996c8bd1,3075,2929,4.98
0xf537ce1342a248f21f7a42bfc30bf3160276faab,1307,1245,4.98
0xe95ab07a55e8489fe8e81e3281c8b3fd95c7d8af,1180,1124,4.98
0x24258dc81fce89e1c84ecc952419310b5325b5cd,590,562,4.98
0x52526a26f5c852e62c82876fe783ecb9b37d1a49,1328,1265,4.98
0xe4d80e517798f736f62b60e6a1b384cd4bac5e2e,569,542,4.98
0xb52f299226a3a973953eb110ff14e3ac616cc5ab,1623,1546,4.98
0x52e7ae309866460817f648e9ceb3c5c1c36aec1c,1538,1465,4.98
0xdd2e8ed7152454078142832b4f95cabdcfa73f61,907,864,4.98
0x9f4716c4189915634503f606f5c5b41005370ae4,654,623,4.98
0xd95a4803041891508cb1804dce5df987ff2fe1f1,633,603,4.98
0x18ae6cec80cd6451cb9945d471f7624f67d82c00,253,241,4.98
0x25e33f8f12858ed166650c45357ab2f87073d463,1560,1486,4.98
0xd14a9d4fd76d340ad026c0428376a95bf3bbf496,653,622,4.98
0x741aaea52e2d9c815c6c0b9512e956d7094a2933,1329,1266,4.98
0x33c69a474b2b5ecfe61b53d7daf3d98eab075987,1835,1748,4.98
0x23bc0738051397035e49d3efbd5aa94f7281a140,2446,2330,4.98
0xda104377d10aab4c7de7d49f772905f43ec85589,1665,1586,4.98
0xd3466d1f74f2d888d425d31127e7627103446e6a,1623,1546,4.98
0x8c87e262a20d27adccef4306f3e53009e00c28b1,1327,1264,4.98
0x9399979f3802cd1249c562b8b52e41a801228388,949,904,4.98
0x985de337b99dd0a6fb1c4169d37a9e40cc5a2316,2296,2187,4.98
0x375cce6a4cd28a752db37e73cce1d3ad0ab0e92c,1559,1485,4.98
0x9043110c91830bf1bf2348b3f41361ba3c2d257c,886,844,4.98
0x6cdd1fc0d8bdf1dbdd479c9ce40eacbfbe0386ab,1706,1625,4.98
0x8928e8f90ce892b40bc10f4c463fe93bc9557bed,1202,1145,4.98
0x6300a843dbfc8f328da7db5b27cc50c796b3eca8,632,602,4.98
0xb6164af04291d3aa4051ee78943618318e3f5cef,1033,984,4.98
0xe10f9e26aba40e3505dd179c53645ac5e17c448a,211,201,4.98
0x8f1fc96379be7bb066c65059a10ab18d3df82062,316,301,4.98
0x6972ab424477ac48c36352acc7c4694cb9451f62,232,221,4.98
0x379b6057408798e33600545fedc6dcc654d9d608,590,562,4.98
0x91d7b8c6296b57964a6fa18fd1eae4e75a4504b6,1625,1548,4.97
0x731a92407416e4a8480867510f125b926b4b8ce3,1120,1067,4.97
0x72b9c29760c9b31e37d27ec8d726516979a03553,613,584,4.97
0xde93ded063e3b3d7206585e1d588a4b1fed1e739,1226,1168,4.97
0xe6fc39b950a148d651172c9fe855e91af1aba021,1689,1609,4.97
0x5004e28a08886ec9ce4bfb7e9d3ca8b7de156aa7,1626,1549,4.97
0x95d6af5c05a0fe59e2dd69ea83d63224c37d01ad,2494,2376,4.97
0x47484fb1c78497f8f60b43d68c0c8a88689cdef9,1204,1147,4.97
0xbbdfa301038bc2f01ee63842e4872b3758b4c311,803,765,4.97
0x25f87705d79635fe8db3c1e53e35b899f547e8a9,1077,1026,4.97
0x61e2299a65ddbfc54209ce8ab16c713e46f46780,1942,1850,4.97
0x7a63d46a6f97f623e5109d58b52b33153737027d,697,664,4.97
0x65cd568373d3e0aa113bd7af76d2514d0034128b,1246,1187,4.97
0x956944ccc89e92aecbcfbacc975550a7f1e7260a,613,584,4.97
0x8eb2a1efe86309c89d831bdd33b4e19ffe903ad3,972,926,4.97
0x49565ba1f295dd7cfad35c198f04153b9a0fb6d7,929,885,4.97
0x1f630d7434f2b079cb925c338b8ba9e5302c0583,2536,2416,4.97
0x3b5e8c9a5ca07c943e9c7dc56ce003ebfda32af3,1564,1490,4.97
0xd2927a91570146218ed700566df516d67c5ecfab,697,664,4.97
0x8f7bb0201408f180063674780ba567ab814d7333,1689,1609,4.97
0x39ebc81fa67a9219fdebccde9bb74b9cc261c804,1541,1468,4.97
0x05755782779976e30ed8367ee4fb8ffffd446809,1077,1026,4.97
0x6bf7d2c02739bacead9daa29c8c9e0fad868e42c,591,563,4.97
0x00af5a43436ff0e330ffddebf566471862469fcd,359,342,4.97
0x31ec607e3c62547910c77bb45a7d655a84f859ff,1942,1850,4.97
0x06a9b2f6ff28c3b5f1e66e872d7d2004cb45fb1b,1013,965,4.97
0x46ea31cbf8536bf3658a4eb42315558b3f8f8ebc,1583,1508,4.97
0xdd61ba077e256681a64e8e67101848599694346a,1246,1187,4.97
0x042d2c1f22a2b11eaa28f46221eaf17f33875af1,2934,2795,4.97
0x614b49fa829658bf61a1c5e52583df4a15670eba,613,584,4.97
0xef1e7ec8e1894f34f4d6d6eff8d9a55233c77ca2,1247,1188,4.97
0x852e8017522b4099aad8f067328301a40298be8b,2302,2193,4.97
0x28a7ce3372ecb9dad4203702ac7b0d8af3d95c0a,1288,1227,4.97
0x4806ecd29540109cfd861424c455c02ecb896548,2259,2152,4.97
0xf65c0fe7c41cc0156ea7c3aee78017f7e4e9eda8,950,905,4.97
0x76b9c0c305d9b878d1b18099a9506b83aa3dcf73,1013,965,4.97
0x8b2ee09dfaa3d898f9256fcda5ff4b7292f3bb0b,1141,1087,4.97
0x86fd0b493ba15de3ec3bcbf9bcf9322c84338ed0,1014,966,4.97
0x4ff4ad94dfa838a03c030f5e30299e60a9d6715f,676,644,4.97
0xd461df10bea2153c8b0cd4d20b26870cdc72eae9,1246,1187,4.97
0x9086b1f411cb815197c01abffe9277ad2a30ca8e,994,947,4.96
0x7e7d26ad3d4e00b4e9bd2e85a794e200ceb405aa,593,565,4.96
0xea44c07b51b8ec1b88fc9357b2b979a8fbe4435d,2453,2337,4.96
0x4e41dc619f1f1b4ac72438cbc98123df59c6d24c,529,504,4.96
0x8df78a9e52a1c5422b5a9b1ebd9ad8ef67f2df33,1607,1531,4.96
0xba5262405cc9c01c3b4dd7a099e6bddb9699bcd7,656,625,4.96
0x3302545161633a3b55d11496fb38f0aa7b10ab3d,1290,1229,4.96
0xfa2075dfb75c92733e943ce3c0f9533eedab3f72,1079,1028,4.96
0x93da6dcd609a2803287232fbe17eb6f6ae4f7dd1,360,343,4.96
0x0cb7a1134f45f084a060743908c468f916da9f07,296,282,4.96
0xfded0aafe51c99dd8ada40291032b4723455ed09,1270,1210,4.96
0xf16ac1e1adc5c0c9128c757b0feeb0b1e3a45302,1227,1169,4.96
0xff8676e8fd7bd34a13627b60746e653a3c10e9fa,1945,1853,4.96
0x0986ecb62217851a8a734a37055622c9d7fff9da,635,605,4.96
0x2c2cd3812ea5f3233f7e4c77ae55bd2bd6e75e0c,1333,1270,4.96
0x087c98fc8bbdb254cf833ae374785104e11cfbfd,974,928,4.96
0x6276bb9ae2d7fd555c389852cbc5aca7cb3e9eec,1015,967,4.96
0x25d2ec39c7aeee97b84fbad3fe18247aaf5bb283,973,927,4.96
0x6495e30f0fd60653e2d1d47af8cb96aaeb69ce01,656,625,4.96
0x4db551327b7df0e911614352d371110db954e618,1440,1372,4.96
0x69ee3f5de37d702b44a925e0029c6877b39d1f73,868,827,4.96
0xe82c20f6911ef8a0af094b2996a1c38f13d8a3a8,2118,2018,4.96
0x8be68270d493e37c25917802d83d542020c93dc9,254,242,4.96
0xb490dde9273c5042b1c4e18aa1d551853b4862d0,1249,1190,4.96
0x8ca1d0e74b7e7d0a624bdb234cb16093555ae46b,1925,1834,4.96
0x20df3b6724dfead485b95e9c2568183ded217051,1269,1209,4.96
0x4a0074f171fd2c8330d4f1a9e5eb700d1ed5110a,698,665,4.96
0x3d5660e507c6028bd2ee8aeca0b829cb54e77498,127,121,4.96
0xf4c4de8b87856fd008abb8be75f5e301b6f3f497,592,564,4.96
0x64baab2d623ae1fa17ed3754bcc8cf3e7f460b4c,888,846,4.96
0xf4770a3e263c9055d5a4bce14b54aed8e87e67ea,931,887,4.96
0x70bb82732c35aef7909b3eb04acb8d2d3fa41721,148,141,4.96
0xd66f3fd0f89f59409adaf7bdca536016a765670d,1311,1249,4.96
0x2eb60e30775fbd2c7fd6c214977f802735f56998,891,849,4.95
0x10172678787d842616ac46aee170f95d7b37c041,573,546,4.95
0x5e410258a1e5e66a8dd9edc583593a90505b0978,955,910,4.95
0x4638fe916942098eed3d9623a56004ac57a06934,1271,1211,4.95
0xee5c807cf3a23ebdc3747b13ba396bed55c6856c,890,848,4.95
0xe6676d5cabf271e274f675adee47b9c9d7cf1092,1379,1314,4.95
0xedff655db52aa368f71aec60b37c70675bc6363c,700,667,4.95
0x59dcb3084d443eb73a5ab3216ef37326b4d084f1,1017,969,4.95
0x457a7e02e3f3621e003f9075feeade1be07412ce,1462,1393,4.95
0xb61f7f8dd32cbbb484b54229f86e10af16673460,890,848,4.95
0x176e7dc68e53c42dc60ad2c3dc75968b50f88d20,615,586,4.95
0x7f1ef5ba703afd847b58c8abc397985818c88f54,657,626,4.95
0xae3fcca83f746977f454fde20000883c5bc2072e,890,848,4.95
0x8131c6226adae00c1f0732af934e305a61f88346,318,303,4.95
0xd6833bcec900392fd2dae12e0fb8e4ed35f5dead,339,323,4.95
0xc53307052c6406be0c67fb882a3fc2b3c20797e7,1230,1172,4.95
0x06b23b4e807ad615a1ce82cf24abc6cbe618bbd1,679,647,4.95
0x2ccf49e7ec54d416ada3eccc678e12592c434805,996,949,4.95
0x886e3354a84027f6d913c4dfe8b8a4d0f2cfac70,1273,1213,4.95
0x372c8959fab20078c27782ff153f682ddf8d0b85,1336,1273,4.95
0x876dcf084de703c8cda2b9f3f418a738fae04271,1612,1536,4.95
0x292a2fcc4575823c9190fe10ebd37556668c47e5,976,930,4.95
0xb0dc04166835b9429345fa72c70c9d52959de57b,954,909,4.95
0xfef982f7c34311850cd0badd78c1f62816f8c5af,975,929,4.95
0x8a7ea886e45656ec1697c4a5e20450cfe8d62a83,1356,1292,4.95
0x77127a307d30cc8d156bfefcf5835dac850f306a,1293,1232,4.95
0xbd923b473d145a91ceaf12bb66a8007d1eeb1c61,954,909,4.95
0x969c8a9bbd231000de22c5992cd51817e89b884d,1271,1211,4.95
0xab1b0602c6b68d5ad775a78c437ad961bec0ee4c,678,646,4.95
0x5044f1d4554ead63d1b9710d8f6cb04553a77203,318,303,4.95
0xbeaa78e5d0b8b828d6fb5881d7676da8afe70785,1273,1213,4.95
0x54dbd83cdc27e2d5d93b01d7463648738c3883ba,699,666,4.95
0xe1c90bb166d74303bcbb75b85bb1be50a2701e7a,678,646,4.95
0x84209f51555d5dad19bdc8fa38d944faee5736f7,636,606,4.95
0x66143651495a1ccbfd2f708af8336c580935349a,276,263,4.94
0x6f79a04332ec8c59622774360d6cf551538b2160,1509,1438,4.94
0x22312a2064b4a819ee8689833a3f193dbb8ead2f,1635,1558,4.94
0xa9893a3191c8c9041fbeed8f7c7268838c1e6049,1318,1256,4.94
0x0d960348b05f87f2cced63146e04c9d7b04f94b0,871,830,4.94
0xaf4d80ea7c7adc4eab36917ddbc3ce34e4adea12,467,445,4.94
0xb32e58b9db3fc1a09d3d67112600edef20ee1d2f,85,81,4.94
0x22710a7d9653fca297ba84452ea2ded8c21990ce,1572,1498,4.94
0x9658496b8a0ddac8e8ba8e301d6376f08c68269a,340,324,4.94
0x23e468b934eb234465537af6e96680a2b48d174a,701,668,4.94
0x8c093349cfb6172ac1494a75e42af0514e3b3639,1338,1275,4.94
0xae84485e93cf442f6cb328b35e09268aed53d141,574,547,4.94
0xdabf8271fd74b1690f61685ede180ef7a4d6a746,1019,971,4.94
0xc17186ecb5ec3cc0501924fe0706bb0ecc134e9e,340,324,4.94
0x204aed24fbce5eb129e0223d046e34f7f3671fae,892,850,4.94
0x5e28547a11faf8d78bbf201c8e125382291a9ebd,340,324,4.94
0x4d282b79ccc3ebe0eedc4010177c5b5b691f21b4,935,891,4.94
0x2b18fe3ef9b223e1784332b95f66f6aaf516200d,1530,1458,4.94
0x724eb68bcc1d265cba4946935ec197e8e58d89ed,892,850,4.94
0x4fa3db95d32fa11a052b09bdfb0a82641c824c54,1656,1578,4.94
0x2b821c78bbde12e2bd46433b4974b26dfbe8727a,744,709,4.94
0x9b6808340769fd3ba20012fe1dd02f15f84ab873,1169,1114,4.94
0x885d3f5c52e129e4c6111f5198fd7e59f118ff48,574,547,4.94
0x7c1b9faaba8761d924d3e6fe62b55060a2898f7b,1552,1479,4.94
0xd72886edac882b259595847e83faa2de8e66f6d6,658,627,4.94
0xe48ab50b123d4c1c1da37fc5ddca91c8478dceba,659,628,4.94
0x931c9cdb8111c3069b5370e67e5e3c5690f1d5c7,298,284,4.93
0x91129dd65ee823fe09bccf178128cb80275eb95e,1276,1216,4.93
0x5a6238dca25151a6b72b9a5e990f3d4a798ac056,1278,1218,4.93
0x837ca59c72bdcc902ae1aabf9b5e49caa628cd80,575,548,4.93
0xe2e196a9b42d5ff77c362d634da9bd488f7d5006,660,629,4.93
0xbb030a0408edc41f3c61ba3f132c06e93eda68f4,703,670,4.93
0x18522cce15ccfeb4dd5c48051aa41fcae58439ce,1001,954,4.93
0x6ac0b175b161e9446bf49577a19988846634ba3e,1362,1298,4.93
0xe36812194a58b34df1bca110daab41314a29316f,1362,1298,4.93
0x33610b864185c4545d47e0aa3bf222a43e3e96c3,937,893,4.93
0x8fabe1273aaac9bd0b410171c31f4f51c20e6698,617,588,4.93
0x0c1c7fc4f928b5ba7bcfc3db3a51e50256dc34e6,298,284,4.93
0x3cae59e8f8442c5e5432679dbae7a41d1a5ef5dd,937,893,4.93
0x987a8f3a0a7ad3b6a4b943c0411f4021b22a24fe,958,913,4.93
0x9c391a0ceeb28bd4416d5c3ff41a12cf0287d75e,958,913,4.93
0x0db2b2c2ed3fbfcc3ee3c2b9341c69b5a49d00ef,638,608,4.93
0x2d393a57c3b37bee558a4aa0c1d1aa3a776d3a9e,298,284,4.93
0x74dbb201ecc0b16934e68377bc13013883d9417b,362,345,4.93
0x5362bb17588f3f74eca840c717807f4c61bdf1bb,1022,974,4.93
0x520c1058ccddbdcf428cc4b99e6c669edde487e7,596,568,4.93
0xfccddaefe80044cb624741f7206cbd24706b34c3,957,912,4.93
0xbe1f9cd7d6dd5ccde56b0b595f2f1da4578423a6,1234,1176,4.93
0xac48b8f22883ddd8bdbe0bd516c528e72f43c77e,915,872,4.93
0xcda54f82379d6d33b2a761c0f7f5fe248dd87710,1255,1196,4.93
0x2867a0b7c43b23e6f6b96b5abb9774149803d1d4,1362,1298,4.93
0x04dc616659068ae89fb6a462b75796640b734152,575,548,4.93
0x1243d99e0546aea70747c805c4dac42c8dcd16eb,319,304,4.93
0x0b6e1e24a0153c608e2a64b600c557f92e9f63d9,234,223,4.93
0xa8a1074be9cdd2b75bd56fb3b7ec954a9e4fc014,319,304,4.93
0x2f19ca4fe8a461d7017a9f3ce39ce6472354a52c,960,915,4.92
0x79e4b49f78183d70e5010da3bc72994c12d8c960,938,894,4.92
0xafe6e36ab8c048a24fe58078468c5b82989425f4,618,589,4.92
0xd01755847882bb9087d67bcd2f858790a23b1138,320,305,4.92
0xf0a0713fbe4198b375d64d9b48382242a63908f1,959,914,4.92
0xb6e7a7606a03588e9aab4006194e09712a3822ca,1195,1139,4.92
0x471f59dd44f4b3c8f075ffa6ec59362d3c3cd6dc,1003,956,4.92
0x481c380726e699142903ac04958f0a81946b3467,256,244,4.92
0x3ec9a45d923823e234c6fd39931011db41fd006c,277,264,4.92
0x6921d1efb9b9d51996d8f1b1373881bab9515b82,341,325,4.92
0x84af80b2dc4ce3232d3531df03b3850f79b5c456,981,935,4.92
0x2544b9ade0a498a7bcbebd864e29878d5dd0f874,682,650,4.92
0x14173132405a9c3fbe9f554fcc72155adac18fb6,640,610,4.92
0xc302270eca1221b33281a4b9f6689de8eeab97f9,682,650,4.92
0xfb1b65068d33f5e748b19fe5b4458925c79ddc89,938,894,4.92
0x24b86fc0d47c93101df651141dfe302ec413ace3,384,366,4.92
0xe4e1ee98847c64d5ce850a8fcd2128ccbccb6f94,64,61,4.92
0x476be6b54668fdaf31185c5909cb8703fe086f34,277,264,4.92
0xca274b69d83826421612d007196cf6af9cb0469c,64,61,4.92
0xf81a7f5f13c1d13334fd8fc2225d54930372844e,1047,998,4.91
0x22db47dc102a2386c7e2188200a3131e16476c92,919,876,4.91
0xd5f2aeb6cf75f86f5c2bc5dcfc9e7673f67666fc,854,814,4.91
0x1a67f03016d61221fc3d1094710868bf33fae350,299,285,4.91
0xc94ba531b9a4bcd411abc4e0379f347c1dae4845,982,936,4.91
0x74e4c96c09e77164d6c9dddcc0694e514e625504,684,652,4.91
0x53e1a22a0361497b796d52a8fdb2d66508deac5f,1025,977,4.91
0xe5bc141a9bdc3716789e5d3ffffaf08521355476,1005,958,4.91
0x00002a70a911bcf6052d3332d5fd59fab8fc00dd,662,631,4.91
0x21ad9f431372117f4569a78de4faf3458f008675,641,611,4.91
0x12f9fd316763e0c80e7ffb9aecdc7e4869c1f89a,598,570,4.91
0xed61302d0512a7c105def4f7546d24229ff300b1,641,611,4.91
0x6355a6741074ef4f7b6eca5db55340db2db05564,299,285,4.91
0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,962,917,4.91
0x357d722ef331d73906f2658cb87bedd50db7872f,962,917,4.91
0x738919e4874d0c8245b39ff750eaff003a1507c0,684,652,4.91
0x1fce86d6502a43e8558fe3fcdcf79ca01872370e,983,937,4.91
0x631de42c5581ae8442168cd8df1deaf896d2db77,662,631,4.91
0x65b89c11f4a28654b09f0df74524548d8992a909,278,265,4.91
0xdaa7d7bc1c2cd7bab955d179c0df3e45c62ca044,620,591,4.91
0x7b6df052968bb8d284c6341fa7dd4979e62de62b,1006,959,4.9
